Device Type,GENEActiv           ,,,,,,,,,,
2021-11-02 09:14:31-10:00,0.6472,-0.2566,-0.9201,0,0,26.9,256.44,0.2834,0.0508,0.1156,3
2021-11-02 09:15:31-10:00,-0.8088,0.3473,0.2504,0,0,29,649.84,0.4446,0.6246,0.251,3
2021-11-02 09:16:31-10:00,0.1726,-0.2085,0.9695,9,0,31.8,171.65,0.1192,0.0312,0.0542,27
2021-11-02 09:17:31-10:00,-0.4024,0.0687,0.5241,0,0,27.9,662.47,0.1531,0.379,0.2098,0
2021-11-02 09:18:31-10:00,0.524,0.8767,-0.0534,35,0,26.3,145.47,0.4056,0.1655,0.4589,353
2021-11-02 09:19:31-10:00,0.071,0.5674,0.9495,0,0,33.4,207.86,0.0045,0.0052,0.0075,0
2021-11-02 09:20:31-10:00,-0.674,-0.1871,0.0147,0,0,34.7,41.01,0.0069,0.0052,0.0075,3
2021-11-02 09:21:31-10:00,0.7437,-0.0275,0.7251,0,0,17.3,122.83,0.0064,0.0052,0.0086,3
2021-11-02 09:22:31-10:00,0.7047,-0.2729,-0.5187,68,0,31.1,167.46,0.2646,0.0202,0.1717,65
2021-11-02 09:23:31-10:00,0.9163,0.2768,0.7208,0,0,33.4,702.53,0.1696,0.0453,0.2403,5
2021-11-02 09:24:31-10:00,-0.003,0.338,0.0161,0,0,28.6,46.74,0.0133,0.0052,0.0087,0
2021-11-02 09:25:31-10:00,0.7047,-0.0228,-0.8086,0,0,32.2,48.16,0.0045,0.0052,0.0091,1
2021-11-02 09:26:31-10:00,-0.1534,0.3583,0.6007,0,0,30.4,347.35,0.2535,0.1235,0.0096,0
2021-11-02 09:27:31-10:00,-0.8236,0.4211,-0.2732,0,0,28.4,162.47,0.3091,0.5838,0.2955,0
2021-11-02 09:28:31-10:00,0.6832,-0.4911,-0.3906,0,0,31.7,126.74,0.0045,0.0052,0.0079,0
2021-11-02 09:29:31-10:00,-0.8046,-0.0693,-0.0115,59,0,30.5,186.47,0.1886,0.1282,0.0206,123
2021-11-02 09:30:31-10:00,0.6823,-0.0474,0.7941,0,0,17.6,139.07,0.005,0.0052,0.0084,0
2021-11-02 09:31:31-10:00,0.717,-0.0053,-0.7314,0,0,33.5,130.35,0.011,0.0052,0.0084,4
2021-11-02 09:32:31-10:00,-0.4276,0.5156,0.0748,0,0,28.2,743.89,0.3275,0.3496,0.5005,0
2021-11-02 09:33:31-10:00,0.4257,-0.5165,-0.8389,30,0,29,146.62,0.1546,0.1311,0.2328,230
2021-11-02 09:34:31-10:00,0.7959,0.1946,0.2837,0,0,29.6,895.61,0.3009,0.402,0.4053,3
2021-11-02 09:35:31-10:00,0.0348,0.9387,-0.1285,0,0,34.3,210.28,0.1669,0.0255,0.0136,0
2021-11-02 09:36:31-10:00,0.4009,0.8524,-0.5919,39,0,30.3,178.8,0.2969,0.0441,0.419,206
2021-11-02 09:37:31-10:00,-0.119,0.6445,-0.121,0,0,29.4,280.8,0.2032,0.2685,0.4444,42
2021-11-02 09:38:31-10:00,-0.5395,0.2469,-0.0756,0,0,25,859.11,0.5919,0.5995,0.3839,0
2021-11-02 09:39:31-10:00,0.7842,-0.1362,0.0591,0,0,29.6,98.3,0.3096,0.2167,0.3317,0
2021-11-02 09:40:31-10:00,-0.5099,0.4181,-0.3353,0,0,28.8,171.65,0.5095,0.324,0.5412,332
2021-11-02 09:41:31-10:00,-0.6421,0.2951,0.421,0,0,30.1,307.39,0.3774,0.5286,0.1963,6
2021-11-02 09:42:31-10:00,0.9039,-0.022,-0.6517,0,0,36.2,40.41,0.0049,0.0087,0.0091,5
2021-11-02 09:43:31-10:00,0.7115,0.5338,0.4153,1841,0,28.6,284.79,0.135,0.2233,0.0729,1
2021-11-02 09:44:31-10:00,-0.9163,0.5204,-0.6108,0,0,34,233.2,0.0045,0.0566,0.0205,1
2021-11-02 09:45:31-10:00,-0.5975,0.4528,0.9427,0,0,34.8,76.9,0.2951,0.048,0.2868,3
2021-11-02 09:46:31-10:00,0.2123,0.6569,-0.1215,0,0,29.5,332.72,0.1763,0.0658,0.0517,1
2021-11-02 09:47:31-10:00,-0.3162,-0.2549,0.7894,0,0,32.7,138.23,0.0045,0.0052,0.0082,0
2021-11-02 09:48:31-10:00,0.7625,0.2816,0.1628,0,0,28.5,607.42,0.5646,0.4016,0.5107,0
2021-11-02 09:49:31-10:00,-0.6303,0.0489,0.1052,0,0,29.6,150.53,0.5216,0.5222,0.5428,11
2021-11-02 09:50:31-10:00,0.2403,0.9212,-0.6571,0,0,30.2,137,0.0088,0.0052,0.0077,0
2021-11-02 09:51:31-10:00,-0.5183,-0.1322,-0.6853,0,0,35.1,109.85,0.0076,0.0052,0.0071,1
2021-11-02 09:52:31-10:00,0.7902,0.5669,-0.3879,0,0,30.2,725.64,0.3537,0.1714,0.3576,57
2021-11-02 09:53:31-10:00,-0.906,0.9054,-0.5966,0,0,29.3,184.51,0.0854,0.0448,0.0083,4
2021-11-02 09:54:31-10:00,0.6897,-0.0206,0.7933,0,0,17.1,143.77,0.0045,0.0052,0.0085,2
2021-11-02 09:55:31-10:00,-0.6153,0.256,0.8641,0,0,34.9,78.14,0.0045,0.008,0.0083,4
2021-11-02 09:56:31-10:00,0.7798,0.2097,-0.605,0,0,29.3,163.44,0.4241,0.4164,0.4005,3
2021-11-02 09:57:31-10:00,-0.7214,0.6371,-0.3306,92,0,30.6,165.48,0.1971,0.1381,0.2831,132
2021-11-02 09:58:31-10:00,0.6936,-0.034,0.7538,0,0,17.8,136.91,0.0045,0.0052,0.0088,7
2021-11-02 09:59:31-10:00,-0.2838,0.3202,0.0245,0,0,29,223.28,0.3231,0.4527,0.2755,3
2021-11-02 10:00:31-10:00,-0.5879,0.6735,-0.2818,29,0,33.2,144.13,0.2894,0.2539,0.3071,175
2021-11-02 10:01:31-10:00,-0.6491,0.475,-0.1342,0,0,30.4,325.81,0.1571,0.1243,0.2642,0
2021-11-02 10:02:31-10:00,-0.3494,0.7779,0.1226,0,0,27,609.99,0.4561,0.5891,0.2906,54
2021-11-02 10:03:31-10:00,0.3267,0.6968,-0.531,0,0,33.6,125.44,0.0533,0.0052,0.0081,0
2021-11-02 10:04:31-10:00,-0.3662,0.2448,-0.8743,0,0,31.7,179.52,0.155,0.2287,0.2474,2
2021-11-02 10:05:31-10:00,-0.5477,0.9239,-0.1197,0,0,29.4,393.75,0.2037,0.2594,0.3667,0
2021-11-02 10:06:31-10:00,0.7167,-0.0307,0.7199,0,0,18,129.08,0.0069,0.0052,0.0086,3
2021-11-02 10:07:31-10:00,-0.1384,0.9082,-0.8254,0,0,31.5,157.65,0.2078,0.0444,0.2387,234
2021-11-02 10:08:31-10:00,-0.6213,0.5336,0.2583,23,0,26.1,160.42,0.3158,0.3639,0.5541,189
2021-11-02 10:09:31-10:00,0.9465,0.0296,-0.0021,0,0,33.3,65.02,0.0466,0.2901,0.3039,3
2021-11-02 10:10:31-10:00,-0.7595,0.4654,-0.6664,0,0,31.6,147.66,0.0045,0.0052,0.0085,0
2021-11-02 10:11:31-10:00,0.711,0.0021,-0.7953,0,0,33,125.27,0.0045,0.0058,0.0084,0
2021-11-02 10:12:31-10:00,-0.3118,0.2866,-0.9008,29,0,31.5,152.59,0.4924,0.3154,0.3039,61
2021-11-02 10:13:31-10:00,0.5329,-0.3898,-0.7281,0,0,32,50.69,0.0045,0.0052,0.0869,0
2021-11-02 10:14:31-10:00,0.7431,0.5239,0.2767,1451,0,31.1,269.42,0.3735,0.4142,0.3619,0
2021-11-02 10:15:31-10:00,-0.6379,0.5267,-0.5537,0,0,30.7,168.24,0.0214,0.0379,0.1341,2
2021-11-02 10:16:31-10:00,-0.7776,0.8803,-0.2536,0,0,24.9,158.18,0.2399,0.4156,0.4741,4
2021-11-02 10:17:31-10:00,0.8354,0.2934,0.0791,0,0,28.8,767.24,0.3821,0.6267,0.2001,3
2021-11-02 10:18:31-10:00,-0.5278,0.4115,0.3158,0,0,28.6,684.98,0.3361,0.6579,0.5724,0
2021-11-02 10:19:31-10:00,0.1545,0.5018,-0.6937,0,0,34.4,60.1,0.01,0.0052,0.0202,4
2021-11-02 10:20:31-10:00,-0.6033,0.2048,-0.807,0,0,33.5,41.98,0.0045,0.0052,0.0086,4
2021-11-02 10:21:31-10:00,0.9263,-0.0157,0.7719,0,0,32.2,113.04,0.0045,0.0052,0.0088,0
2021-11-02 10:22:31-10:00,-0.6401,0.5023,-0.0968,0,0,30.7,221.82,0.3253,0.2653,0.1866,0
2021-11-02 10:23:31-10:00,0.1,-0.6161,-0.7494,87,0,32.2,158.15,0.3304,0.0511,0.2775,168
2021-11-02 10:24:31-10:00,-0.6171,0.341,-0.8702,0,0,33.6,38.52,0.0632,0.0056,0.0084,0
2021-11-02 10:25:31-10:00,0.0196,-0.1483,0.0206,0,0,33.1,303.16,0.1394,0.0052,0.1291,2
2021-11-02 10:26:31-10:00,0.4831,0.3845,-0.7846,32,0,29.6,144.92,0.1659,0.2343,0.2969,56
2021-11-02 10:27:31-10:00,-0.7929,0.2301,0.947,0,0,35.4,92.53,0.0045,0.0052,0.0089,4
2021-11-02 10:28:31-10:00,-0.8089,-0.4751,-0.0461,33,0,28.3,190.34,0.1777,0.1554,0.1661,0
2021-11-02 10:29:31-10:00,-0.6305,0.939,-0.0681,0,0,28.7,159.3,0.1024,0.311,0.1438,7
2021-11-02 10:30:31-10:00,-0.6201,0.3539,-0.1586,0,0,29.2,513.83,0.1809,0.6407,0.2884,1
2021-11-02 10:31:31-10:00,0.2771,0.7283,-0.2877,18,0,30.6,189.46,0.3077,0.1512,0.109,44
2021-11-02 10:32:31-10:00,-0.218,0.2989,-0.0074,0,0,27.6,2082.07,0.437,0.5372,0.2895,4
2021-11-02 10:33:31-10:00,0.7233,-0.0221,0.7745,0,0,16.2,125.31,0.0045,0.0052,0.0082,2
2021-11-02 10:34:31-10:00,0.9221,0.3214,0.0632,0,0,28.4,541.87,0.6111,0.551,0.3529,0
2021-11-02 10:35:31-10:00,0.4076,0.3112,0.9207,0,0,32.5,123.98,0.0129,0.0061,0.0082,0
2021-11-02 10:36:31-10:00,-0.8242,0.236,-0.0957,0,0,27.8,236.97,0.3251,0.2205,0.374,0
2021-11-02 10:37:31-10:00,0.9069,0.9217,-0.0305,42,0,30.9,168.38,0.2978,0.2645,0.1077,152
2021-11-02 10:38:31-10:00,-0.3521,0.3811,-0.0563,0,0,25.6,531.1,0.3415,0.4944,0.4986,2
2021-11-02 10:39:31-10:00,0.2157,0.5824,-0.7059,0,0,33.6,85.26,0.0051,0.0052,0.0075,6
2021-11-02 10:40:31-10:00,0.7426,-0.0469,0.7506,0,0,33.9,148.47,0.0045,0.0052,0.0092,4
2021-11-02 10:41:31-10:00,-0.2833,0.3197,0.3853,0,0,27.7,360.28,0.5014,0.7908,0.4133,0
2021-11-02 10:42:31-10:00,-0.7017,-0.2413,-0.713,0,0,32.2,72.18,0.0045,0.0052,0.0088,3
2021-11-02 10:43:31-10:00,0.3797,-0.0276,-0.6548,0,0,35.3,125.89,0.0085,0.0052,0.009,1
2021-11-02 10:44:31-10:00,-0.7658,0.442,0.0425,0,0,33.3,330.31,0.3522,0.3392,0.2352,0
2021-11-02 10:45:31-10:00,0.7014,0.1096,-0.4338,0,0,32.8,67.78,0.0045,0.0052,0.0079,2
2021-11-02 10:46:31-10:00,0.0585,0.5566,0.832,41,0,29.2,165.74,0.3321,0.1009,0.1362,194
2021-11-02 10:47:31-10:00,-0.8555,-0.1022,0.1043,0,0,28.1,208.44,0.1728,0.3667,0.2637,5
2021-11-02 10:48:31-10:00,0.7179,-0.0198,0.7824,0,0,17,135.75,0.0045,0.0052,0.0067,8
2021-11-02 10:49:31-10:00,0.6683,-0.0446,0.7814,0,0,17.2,140.88,0.0045,0.0052,0.009,6
2021-11-02 10:50:31-10:00,-0.5644,0.4829,-0.5704,0,0,33.1,121.37,0.0045,0.0521,0.0595,0
2021-11-02 10:51:31-10:00,-0.3202,-0.0553,0.7555,0,0,16,115.71,0.0045,0.0052,0.0084,0
2021-11-02 10:52:31-10:00,0.7248,-0.0435,0.7768,0,0,18.4,100.43,0.007,0.0052,0.0153,3
2021-11-02 10:53:31-10:00,0.3732,-0.1287,-0.4058,0,0,26.2,133.07,0.0058,0.0446,0.2236,57
2021-11-02 10:54:31-10:00,0.297,-0.714,0.9255,0,0,34.3,95.13,0.0457,0.0052,0.0306,1
2021-11-02 10:55:31-10:00,-0.1847,-0.1875,0.0092,0,0,28.5,294.8,0.5147,0.3578,0.2957,0
2021-11-02 10:56:31-10:00,0.0884,-0.0224,0.7468,0,0,34,41.87,0.0045,0.0052,0.0082,1
2021-11-02 10:57:31-10:00,0.5009,0.2426,-0.8313,17,0,31.4,236.02,0.3979,0.1971,0.1761,0
2021-11-02 10:58:31-10:00,-0.7732,0.1313,0.1232,0,0,28.6,1236.97,0.5656,0.6171,0.5427,0
2021-11-02 10:59:31-10:00,0.7085,0.002,-0.7641,0,0,17.2,150.29,0.0045,0.0052,0.0094,0
2021-11-02 11:00:31-10:00,0.1564,-0.2863,-0.4267,16,0,30.7,163.97,0.32,0.0346,0.4017,183
2021-11-02 11:01:31-10:00,0.6709,0.1402,0.9369,0,0,33.3,116.6,0.0087,0.0052,0.008,3
2021-11-02 11:02:31-10:00,0.767,0.1772,0.2573,0,0,24.8,876.8,0.4243,0.2904,0.2399,2
2021-11-02 11:03:31-10:00,0.3587,0.3349,-0.7366,0,0,26.8,327.62,0.0508,0.2478,0.1231,4
2021-11-02 11:04:31-10:00,-0.8138,0.3218,0.7864,0,0,27.8,192.1,0.4022,0.5476,0.2684,0
2021-11-02 11:05:31-10:00,-0.8248,-0.208,0.8597,0,0,34.9,125.07,0.0068,0.0052,0.0081,7
2021-11-02 11:06:31-10:00,0.6655,-0.0701,0.7463,0,0,16.5,133.01,0.0045,0.0052,0.0086,2
2021-11-02 11:07:31-10:00,-0.5628,0.2289,0.3899,0,0,34.1,37.97,0.0045,0.0052,0.0092,2
2021-11-02 11:08:31-10:00,0.8908,0.5675,-0.7631,25,0,30.7,153.28,0.5904,0.1202,0.2195,44
2021-11-02 11:09:31-10:00,0.1045,0.7507,-0.5294,0,0,35.3,104.95,0.0045,0.0052,0.0081,4
2021-11-02 11:10:31-10:00,0.7044,-0.3449,-0.6261,0,0,33,154.98,0.0064,0.0052,0.0085,2
2021-11-02 11:11:31-10:00,-0.2233,-0.0908,-0.269,0,0,24.6,542.06,0.569,0.4387,0.3432,4
2021-11-02 11:12:31-10:00,-0.225,0.1152,0.0267,0,0,30.1,211.28,0.6665,0.6731,0.2927,0
2021-11-02 11:13:31-10:00,0.3434,0.7623,-0.7181,0,0,33.7,178.75,0.0045,0.0052,0.0085,2
2021-11-02 11:14:31-10:00,-0.5669,0.0789,0.2347,0,0,26.9,1276.64,0.1911,0.5691,0.3251,4
2021-11-02 11:15:31-10:00,0.2246,-0.0044,0.7746,0,0,34.4,110.9,0.0045,0.0052,0.0083,9
2021-11-02 11:16:31-10:00,0.1532,-0.283,0.0705,0,0,35,531.07,0.3269,0.1039,0.3205,2
2021-11-02 11:17:31-10:00,0.5151,-0.1507,-0.6899,0,0,34,95.71,0.0062,0.0052,0.0084,0
2021-11-02 11:18:31-10:00,0.709,-0.0119,0.785,0,0,16.8,121.71,0.0062,0.0052,0.0119,0
2021-11-02 11:19:31-10:00,-0.7888,-0.0892,0.1208,0,0,25.3,473.55,0.4908,0.2353,0.28,6
2021-11-02 11:20:31-10:00,0.5087,-0.3615,0.8778,0,0,33.6,48.36,0.0112,0.0052,0.0086,4
2021-11-02 11:21:31-10:00,-0.5881,-0.2596,0.4807,0,0,27.1,484.43,0.1194,0.1077,0.1512,3
2021-11-02 11:22:31-10:00,0.5152,-0.3293,-0.7028,0,0,32.5,98.99,0.0071,0.0052,0.0524,0
2021-11-02 11:23:31-10:00,-0.6276,0.5106,0.2197,27,0,31.7,136.96,0.4664,0.5322,0.7899,3
2021-11-02 11:24:31-10:00,-0.379,0.2325,-0.3723,0,0,34.3,54.04,0.0341,0.0434,0.1399,4
2021-11-02 11:25:31-10:00,-0.482,0.5405,-0.0931,20,0,32,160.84,0.3785,0.3198,0.2987,44
2021-11-02 11:26:31-10:00,0.4959,0.7746,-0.7312,45,0,31.2,99.86,0.0952,0.0052,0.0976,55
2021-11-02 11:27:31-10:00,0.2033,0.4423,-0.8936,26,0,31.2,176.58,0.2038,0.2752,0.3631,155
2021-11-02 11:28:31-10:00,0.8694,-0.1408,0.1414,0,0,28.1,1100.16,0.3142,0.5701,0.3162,4
2021-11-02 11:29:31-10:00,-0.6165,0.1949,-0.1017,0,0,28,677.61,0.4947,0.1983,0.2051,0
2021-11-02 11:30:31-10:00,-0.4492,0.4541,0.2428,0,0,28.6,165.78,0.3701,0.544,0.5333,5
2021-11-02 11:31:31-10:00,-0.6519,-0.3045,0.0089,0,0,28.6,1208.51,0.6728,0.6055,0.488,4
2021-11-02 11:32:31-10:00,-0.3168,0.2743,-0.7148,35,0,30.4,202.06,0.3419,0.5261,0.5894,230
2021-11-02 11:33:31-10:00,-0.7187,0.438,0.1045,0,0,34.5,594.4,0.3209,0.1993,0.4097,3
2021-11-02 11:34:31-10:00,0.869,-0.1749,-0.0505,0,0,29.2,753.93,0.2395,0.2773,0.3374,7
2021-11-02 11:35:31-10:00,0.4554,0.5253,0.1456,15,0,32.1,156.82,0.474,0.1657,0.4211,252
2021-11-02 11:36:31-10:00,-0.6556,0.2808,0.0317,0,0,31.9,162.45,0.1354,0.0446,0.298,3
2021-11-02 11:37:31-10:00,-0.152,0.399,0.2715,0,0,28.5,375.18,0.421,0.2828,0.3715,0
2021-11-02 11:38:31-10:00,0.5418,0.7295,-0.7393,0,0,30.7,142.93,0.0045,0.0052,0.0083,0
2021-11-02 11:39:31-10:00,0.7353,-0.0074,-0.2686,38,0,30.9,183.39,0.4697,0.2294,0.2879,68
2021-11-02 11:40:31-10:00,-0.6508,0.222,0.2633,0,0,27.8,1282.88,0.2068,0.302,0.2893,7
2021-11-02 11:41:31-10:00,-0.5535,0.4241,0.75,0,0,34.2,40.35,0.0079,0.0052,0.0102,4
2021-11-02 11:42:31-10:00,0.4878,0.5977,-0.6717,0,0,32.8,281.5,0.1613,0.0056,0.2216,306
2021-11-02 11:43:31-10:00,0.7376,-0.0293,0.7616,0,0,16.9,124.52,0.0045,0.0052,0.0081,4
2021-11-02 11:44:31-10:00,-0.9181,0.2074,0.145,0,0,28.6,1027.18,0.3298,0.301,0.1968,0
2021-11-02 11:45:31-10:00,-0.1703,0.6856,-0.7935,0,0,33.6,118.84,0.0059,0.0052,0.0081,1
2021-11-02 11:46:31-10:00,-0.5606,1.0127,-0.4039,51,0,31.8,167.43,0.1433,0.207,0.2798,113
2021-11-02 11:47:31-10:00,0.4076,-0.8182,-0.7757,0,0,33.3,268.28,0.1463,0.0052,0.2541,5
2021-11-02 11:48:31-10:00,-0.3066,-0.1316,0.3714,0,0,29.5,885.13,0.2143,0.5851,0.3118,0
2021-11-02 11:49:31-10:00,0.1857,-0.3262,-0.1232,0,0,30.6,74.74,0.1861,0.0538,0.0213,242
2021-11-02 11:50:31-10:00,-0.6232,0.3032,-0.0582,0,0,28.4,1921.51,0.5359,0.5397,0.3758,0
2021-11-02 11:51:31-10:00,-0.0278,-0.0181,-0.8509,0,0,32.1,164.29,0.1898,0.0793,0.018,6190
2021-11-02 11:52:31-10:00,-0.5355,0.125,-0.1424,0,0,28,273.34,0.1619,0.2334,0.0079,1
2021-11-02 11:53:31-10:00,-0.2392,0.9037,-0.2536,73,0,30.7,224.72,0.4134,0.189,0.3112,338
2021-11-02 11:54:31-10:00,0.7358,0.195,0.2501,0,0,34.7,136.45,0.0059,0.0052,0.0084,0
2021-11-02 11:55:31-10:00,0.5018,-0.848,0.0345,0,0,33,85.67,0.0088,0.0052,0.04,0
2021-11-02 11:56:31-10:00,-0.7362,0.247,0.0141,0,0,25.2,176.04,0.2758,0.2852,0.5118,404
2021-11-02 11:57:31-10:00,-0.5859,0.3377,0.046,29,0,26,214.34,0.4366,0.3609,0.5737,74
2021-11-02 11:58:31-10:00,0.3883,0.4869,-0.1435,33,0,30.9,213.19,0.3774,0.3994,0.2853,333
2021-11-02 11:59:31-10:00,-0.3934,0.229,0.1794,0,0,24.3,627.62,0.3093,0.624,0.4862,0
2021-11-02 12:00:31-10:00,-0.5228,0.2122,0.4331,0,0,28,632.86,0.2831,0.5428,0.4721,4
2021-11-02 12:01:31-10:00,-0.3374,-0.2555,0.0965,0,0,30,860.89,0.3067,0.6023,0.2621,3
2021-11-02 12:02:31-10:00,-0.0054,0.6371,0.8158,0,0,33.9,167.42,0.0514,0.1004,0.0752,79
2021-11-02 12:03:31-10:00,-0.5735,0.0165,-0.3531,0,0,27.3,164.41,0.2392,0.03,0.1586,5
2021-11-02 12:04:31-10:00,0.6017,-0.5884,-0.9142,0,0,32.2,87.29,0.0073,0.0052,0.0085,6
2021-11-02 12:05:31-10:00,0.6411,0.6656,-0.3564,36,0,31.6,200.49,0.635,0.2174,0.4436,172
2021-11-02 12:06:31-10:00,-0.5789,-0.086,-0.2179,0,0,28.7,147.47,0.395,0.3278,0.1834,195
2021-11-02 12:07:31-10:00,-0.7455,0.2337,-0.2998,25,0,28.7,197.46,0.4318,0.5259,0.5694,56
2021-11-02 12:08:31-10:00,0.4057,0.1714,-0.9088,52,0,31.3,151.92,0.3707,0.0339,0.1755,69
2021-11-02 12:09:31-10:00,0.8164,0.1831,-0.0925,115,0,28.3,165.29,0.2306,0.2129,0.2966,769
2021-11-02 12:10:31-10:00,-0.5979,-0.1371,-0.0589,0,0,30.1,904.04,0.3587,0.491,0.23,1
2021-11-02 12:11:31-10:00,-0.0494,0.3737,0.8893,0,0,32.9,129.62,0.0057,0.0065,0.0073,6
2021-11-02 12:12:31-10:00,-0.5047,0.5259,0.2571,0,0,28.8,196.86,0.1449,0.367,0.4561,2
2021-11-02 12:13:31-10:00,-0.8854,0.1836,-0.6606,0,0,33.6,48.66,0.0046,0.0052,0.0085,0
2021-11-02 12:14:31-10:00,0.6195,0.6114,-0.8475,155,0,32.6,293.72,0.2246,0.3373,0.5097,50
2021-11-02 12:15:31-10:00,0.7149,-0.0101,0.7666,0,0,19.5,108.91,0.0045,0.0052,0.0083,7
2021-11-02 12:16:31-10:00,-0.1473,-0.8458,0.7777,0,0,32,56.7,0.0045,0.0052,0.0071,2
2021-11-02 12:17:31-10:00,0.7314,-0.0149,0.809,0,0,17.1,127.37,0.0045,0.0052,0.0087,5
2021-11-02 12:18:31-10:00,-0.3218,0.1928,-0.0913,0,0,28.6,557.24,0.4387,0.4666,0.3314,6
2021-11-02 12:19:31-10:00,0.0516,0.4099,-0.3856,6753,0,30.8,175.19,0.2993,0.3397,0.3359,43
2021-11-02 12:20:31-10:00,0.7191,-0.3168,0.8104,0,0,33.4,165.18,0.0045,0.0052,0.0085,8
2021-11-02 12:21:31-10:00,0.961,-0.216,-0.3698,0,0,34.4,74.64,0.0045,0.0054,0.0081,0
2021-11-02 12:22:31-10:00,-0.4949,0.291,-0.7688,0,0,33.9,131.84,0.007,0.0052,0.0082,3
2021-11-02 12:23:31-10:00,0.9733,-0.1106,0.0368,0,0,33.5,40.02,0.005,0.0058,0.2478,0
2021-11-02 12:24:31-10:00,0.377,0.8602,0.9416,18,0,32.3,163.12,0.0064,0.0052,0.0781,1
2021-11-02 12:25:31-10:00,-0.8098,-0.6367,0.5119,0,0,34.5,106.37,0.0097,0.0107,0.0086,0
2021-11-02 12:26:31-10:00,0.7085,-0.0099,0.7883,0,0,34.6,139.69,0.0045,0.0052,0.0082,0
2021-11-02 12:27:31-10:00,0.2568,0.5206,-0.2391,60,0,30.4,155.79,0.4004,0.2106,0.2587,30
2021-11-02 12:28:31-10:00,-0.632,0.4939,-0.5813,0,0,28.5,247.84,0.2113,0.0682,0.2392,2
2021-11-02 12:29:31-10:00,-0.6164,0.2627,0.4315,0,0,29.2,604.78,0.2371,0.336,0.3536,2
2021-11-02 12:30:31-10:00,0.236,0.3542,0.8542,35,0,30.7,158.64,0.5651,0.0498,0.1431,0
2021-11-02 12:31:31-10:00,0.4865,0.7638,-0.8013,25,0,31,150.23,0.3292,0.131,0.5459,197
2021-11-02 12:32:31-10:00,-0.3127,-0.5417,0.8522,42,0,29.5,88.17,0.1518,0.2083,0.0141,0
2021-11-02 12:33:31-10:00,0.6843,0.6144,-0.8524,21,0,31.2,143.67,0.354,0.2295,0.24,52
2021-11-02 12:34:31-10:00,0.6762,-0.047,0.805,0,0,16.9,136.31,0.0045,0.0052,0.0083,2
2021-11-02 12:35:31-10:00,0.2502,0.6257,-0.673,0,0,35.3,110.11,0.0058,0.0075,0.0087,5
2021-11-02 12:36:31-10:00,-0.3319,0.3672,-0.022,0,0,27.9,178.95,0.3341,0.1564,0.2696,6
2021-11-02 12:37:31-10:00,0.7366,0.8199,-0.7689,58,0,32.3,123.35,0.4172,0.1812,0.1597,113
2021-11-02 12:38:31-10:00,0.9819,0.5384,0.1783,0,0,29.1,729.03,0.4606,0.5137,0.401,8
2021-11-02 12:39:31-10:00,-0.596,0.8423,0.1754,34,0,28.9,709.09,0.1847,0.1928,0.3456,0
2021-11-02 12:40:31-10:00,0.1227,0.1616,-0.7596,0,0,34.2,82.75,0.0045,0.0052,0.0085,6
2021-11-02 12:41:31-10:00,0.047,0.5283,-0.714,35,0,32.8,54.75,0.0585,0.0254,0.0632,164
2021-11-02 12:42:31-10:00,0.0422,0.7419,-0.0736,23,0,34.9,173.83,0.0178,0.0177,0.1047,55
2021-11-02 12:43:31-10:00,0.5026,0.5887,0.6893,0,0,30.2,134.1,0.0105,0.0052,0.0088,4
2021-11-02 12:44:31-10:00,0.6998,-0.0059,-0.7362,0,0,35.8,124.43,0.0046,0.0052,0.0084,3
2021-11-02 12:45:31-10:00,-0.5143,-0.8861,-0.7649,0,0,27.1,36.87,0.0347,0.0052,0.0081,5
2021-11-02 12:46:31-10:00,-0.3963,0.2671,0.3644,0,0,25.1,145.08,0.3486,0.4942,0.1516,7
2021-11-02 12:47:31-10:00,-0.6952,0.1756,0.9711,0,0,35.1,148.31,0.0083,0.0052,0.0083,0
2021-11-02 12:48:31-10:00,-0.4282,0.414,0.04,0,0,27.7,167.77,0.0045,0.0103,0.0072,5
2021-11-02 12:49:31-10:00,0.7547,-0.0335,0.7898,0,0,18.3,108.63,0.0045,0.0052,0.0086,2
2021-11-02 12:50:31-10:00,0.8397,0.434,0.3235,0,0,28.6,721.36,0.101,0.0952,0.2544,7
2021-11-02 12:51:31-10:00,-0.5094,0.6788,-0.8984,18,0,29.2,188.72,0.2199,0.1118,0.3393,33
2021-11-02 12:52:31-10:00,-0.6761,0.6043,0.1543,0,0,30.4,265.5,0.2419,0.3256,0.1837,43
2021-11-02 12:53:31-10:00,-0.2265,0.4267,-0.1538,0,0,30.3,318.61,0.1268,0.0367,0.1963,0
2021-11-02 12:54:31-10:00,0.7086,-0.57,0.7223,0,0,35.2,118.06,0.0045,0.0052,0.0088,3
2021-11-02 12:55:31-10:00,-0.6706,0.6289,-0.6331,0,0,28.4,155.29,0.2055,0.1564,0.0857,1
2021-11-02 12:56:31-10:00,0.8211,0.8976,-0.6169,28,0,30.5,167.46,0.39,0.0629,0.1441,65
2021-11-02 12:57:31-10:00,0.2869,0.6185,-0.3615,38,0,31.4,132.86,0.1174,0.0521,0.2612,40
2021-11-02 12:58:31-10:00,0.9615,-0.2698,0.197,0,0,29.7,975.22,0.5332,0.5559,0.408,0
2021-11-02 12:59:31-10:00,-0.5331,0.5575,-0.4037,41,0,26,145.07,0.2528,0.035,0.1777,394
