Device Type,GENEActiv           ,,,,,,,,,,
2022-01-13 03:00:31-10:00,0.2832,0.6802,-0.9091,0,0,33.3,223.18,0.028,0.0052,0.0224,0
2022-01-13 03:01:31-10:00,-0.722,0.3431,0.2024,0,0,28.8,244.14,0.3978,0.2945,0.3401,305
2022-01-13 03:02:31-10:00,0.9158,0.2672,-0.005,0,0,34.8,67.54,0.0062,0.0052,0.0087,0
2022-01-13 03:03:31-10:00,0.9281,0.6406,-0.8083,35,0,30.9,158.26,0.2791,0.0509,0.2586,51
2022-01-13 03:04:31-10:00,-0.0649,0.3059,-0.3597,0,0,33,30.79,0.1704,0.0052,0.0084,1
2022-01-13 03:05:31-10:00,-0.4991,0.4564,-0.7811,0,0,33.9,116.69,0.0045,0.0052,0.0087,0
2022-01-13 03:06:31-10:00,-0.7514,0.4564,-0.6729,0,0,34.5,114.19,0.009,0.0063,0.0083,1
2022-01-13 03:07:31-10:00,-0.0447,0.8033,-0.7228,0,0,32.4,87.35,0.0045,0.0052,0.0085,0
2022-01-13 03:08:31-10:00,0.5501,0.9048,-0.6008,0,0,33.8,120.25,0.0057,0.0052,0.008,1
2022-01-13 03:09:31-10:00,0.0746,-0.442,-0.414,33,0,30.8,197.26,0.1795,0.373,0.3453,136
2022-01-13 03:10:31-10:00,0.8772,0.7272,-0.5755,0,0,33.4,58.98,0.0045,0.0052,0.0086,9
2022-01-13 03:11:31-10:00,0.6378,-0.0502,0.7812,0,0,18.3,131.85,0.0045,0.0052,0.0081,8
2022-01-13 03:12:31-10:00,-0.1821,0.8635,-0.12,28,0,28.8,143.73,0.3939,0.4145,0.5486,67
2022-01-13 03:13:31-10:00,-0.4488,0.6328,-0.186,59,0,26.2,132.02,0.2268,0.1912,0.3974,75
2022-01-13 03:14:31-10:00,0.9694,0.5552,-0.072,0,0,24.3,394.96,0.6224,0.3084,0.2911,278
2022-01-13 03:15:31-10:00,-0.6497,0.6801,-0.3765,0,0,29.2,238.53,0.4154,0.1393,0.291,339
2022-01-13 03:16:31-10:00,-0.7738,0.2502,-0.8738,48,0,30.3,116.52,0.1342,0.3196,0.1349,0
2022-01-13 03:17:31-10:00,0.2059,-0.1461,0.0031,23,0,30.8,166.19,0.3762,0.3784,0.1862,50
2022-01-13 03:18:31-10:00,-0.0034,0.9235,-0.5675,53,0,31,128.19,0.3587,0.188,0.2044,184
2022-01-13 03:19:31-10:00,0.4537,0.9517,-0.5364,48,0,31,246.65,0.2529,0.1531,0.2402,52
2022-01-13 03:20:31-10:00,0.2063,0.3938,-0.1834,0,0,28.3,266.28,0.131,0.1991,0.2668,4
2022-01-13 03:21:31-10:00,0.6802,-0.0281,0.73,0,0,17.6,138.74,0.0045,0.0052,0.0083,3
2022-01-13 03:22:31-10:00,-0.3472,0.5642,-0.2387,0,0,32.5,39.57,0.1581,0.0301,0.1217,4
2022-01-13 03:23:31-10:00,-0.7526,0.3773,0.3209,0,0,31.5,74.49,0.0057,0.0061,0.2013,2
2022-01-13 03:24:31-10:00,0.7344,0.3757,0.2216,0,0,25.2,194.01,0.3734,0.055,0.1921,0
2022-01-13 03:25:31-10:00,0.0923,0.2387,-0.4364,0,0,32.2,103.66,0.0045,0.0061,0.0084,0
2022-01-13 03:26:31-10:00,-0.4424,-0.4338,-0.1198,0,0,25.2,242.73,0.4704,0.2266,0.2842,0
2022-01-13 03:27:31-10:00,-0.553,-0.4794,-0.7888,0,0,33.1,318.66,0.0048,0.0052,0.0073,0
2022-01-13 03:28:31-10:00,0.127,-0.8158,0.8476,0,0,32.1,28.39,0.0053,0.0052,0.0081,3
2022-01-13 03:29:31-10:00,-0.4601,0.1577,0.1694,0,0,28.4,850.8,0.4956,0.522,0.3818,0
2022-01-13 03:30:31-10:00,-0.6731,0.3908,-0.2757,0,0,28.4,861.37,0.2679,0.3996,0.2225,0
2022-01-13 03:31:31-10:00,0.2632,0.6406,-0.0231,37,0,31.1,153.16,0.3427,0.2131,0.2356,272
2022-01-13 03:32:31-10:00,-0.7361,0.3018,-0.0391,0,0,30.6,286.97,0.1206,0.0068,0.0084,1
2022-01-13 03:33:31-10:00,-0.64,0.3255,-0.1552,904,0,32,149.74,0.5137,0.2812,0.3863,66
2022-01-13 03:34:31-10:00,-0.7373,0.1826,0.1746,0,0,27.3,561.24,0.3676,0.1265,0.3639,1
2022-01-13 03:35:31-10:00,-0.2777,0.418,-0.223,0,0,28.5,707.28,0.2213,0.3858,0.5449,1067
2022-01-13 03:36:31-10:00,-0.6354,0.4132,0.0579,0,0,28.7,265.63,0.0045,0.0059,0.0081,2
2022-01-13 03:37:31-10:00,0.346,0.2061,0.9064,0,0,28.7,82.94,0.0058,0.0091,0.0086,0
2022-01-13 03:38:31-10:00,-0.6629,0.1082,0.0134,53,0,31.3,175.76,0.1363,0.3699,0.4713,162
2022-01-13 03:39:31-10:00,-0.3757,0.4619,-0.6065,0,0,24.8,522.39,0.4468,0.4075,0.2124,374
2022-01-13 03:40:31-10:00,-0.5529,0.2006,-0.3691,0,0,30.7,174.31,0.4582,0.2358,0.1998,27
2022-01-13 03:41:31-10:00,0.3815,0.3378,-0.7249,0,0,33,39.39,0.007,0.0052,0.0091,0
2022-01-13 03:42:31-10:00,-0.8432,-0.4408,-0.8982,0,0,32.8,109.41,0.0096,0.0052,0.0081,0
2022-01-13 03:43:31-10:00,-0.7567,0.2572,0.774,0,0,26.5,167.3,0.1133,0.6587,0.2134,54
2022-01-13 03:44:31-10:00,0.684,-0.047,0.2331,0,0,29.4,181.41,0.2634,0.291,0.3628,7
2022-01-13 03:45:31-10:00,-0.3662,0.7911,0.0469,0,0,27.1,222.46,0.3113,0.3793,0.2696,5
2022-01-13 03:46:31-10:00,0.8505,0.3082,-0.1078,0,0,27.5,835.38,0.0889,0.3904,0.4214,0
2022-01-13 03:47:31-10:00,-0.8273,-0.3222,-0.5467,0,0,34.2,80.5,0.0045,0.0052,0.0078,0
2022-01-13 03:48:31-10:00,0.8172,-0.0141,0.7886,0,0,18,92.42,0.0056,0.0052,0.0085,3
2022-01-13 03:49:31-10:00,0.45,-0.1334,-0.2524,41,0,30.8,167.06,0.1624,0.0513,0.3853,5
2022-01-13 03:50:31-10:00,-0.4743,0.5233,-0.18,0,0,31.5,193.94,0.3657,0.0817,0.3015,71
2022-01-13 03:51:31-10:00,0.5724,0.6502,-0.525,8,0,31.6,273.46,0.1477,0.2963,0.3912,4
2022-01-13 03:52:31-10:00,0.7028,0.2336,0.9327,0,0,30.9,180.06,0.0832,0.0434,0.143,2
2022-01-13 03:53:31-10:00,0.8883,0.5461,-0.1923,27,0,29.2,170.47,0.1698,0.1778,0.4064,68
2022-01-13 03:54:31-10:00,0.5163,0.6951,-0.7684,0,0,30.6,107.02,0.0096,0.0052,0.0066,2
2022-01-13 03:55:31-10:00,-0.088,0.257,-0.2204,0,0,27.3,614.69,0.2655,0.3773,0.3896,0
2022-01-13 03:56:31-10:00,-0.6527,-0.6037,-0.0504,0,0,29,35.19,0.0073,0.0052,0.0082,0
2022-01-13 03:57:31-10:00,0.6486,0.494,-0.8126,67,0,28.4,185.65,0.418,0.0082,0.1618,5
2022-01-13 03:58:31-10:00,-0.337,0.4004,0.4717,4320,0,31.3,176.62,0.4881,0.3869,0.4237,21
2022-01-13 03:59:31-10:00,-0.6028,0.5758,0.1619,35,0,29.5,157.06,0.4423,0.501,0.4617,68
2022-01-13 04:00:31-10:00,0.7156,-0.0251,0.7405,0,0,18.7,147.02,0.0048,0.0052,0.0083,3
2022-01-13 04:01:31-10:00,0.6584,-0.0364,0.7441,0,0,34.1,85.05,0.0045,0.0052,0.008,0
2022-01-13 04:02:31-10:00,-0.4887,0.129,-0.0009,0,0,28.2,520.42,0.4189,0.6089,0.4078,6
2022-01-13 04:03:31-10:00,0.4645,0.3351,-0.1486,0,0,27.5,170.26,0.1104,0.3782,0.0904,202
2022-01-13 04:04:31-10:00,-0.3693,-0.2475,0.2726,0,0,24.7,211.65,0.3453,0.5915,0.2711,3
2022-01-13 04:05:31-10:00,-0.7914,0.7919,-0.2181,22,0,29,277,0.3639,0.2633,0.5169,33
2022-01-13 04:06:31-10:00,0.6523,-0.0158,0.7396,0,0,32.1,133,0.0045,0.0052,0.0082,4
2022-01-13 04:07:31-10:00,0.5986,0.9132,-0.8265,0,0,31.8,145.66,0.0056,0.0053,0.0069,3
2022-01-13 04:08:31-10:00,0.7334,-0.3551,0.7998,10,0,29,404.5,0.4367,0.5308,0.3068,0
2022-01-13 04:09:31-10:00,-0.519,0.2451,-0.1527,0,0,34.8,241.87,0.0059,0.0066,0.0087,0
2022-01-13 04:10:31-10:00,0.7204,-0.0033,0.7735,0,0,16.3,142.9,0.0045,0.0109,0.0082,1
2022-01-13 04:11:31-10:00,0.9566,0.2009,-0.813,0,0,33.9,35.62,0.0077,0.0063,0.0074,0
2022-01-13 04:12:31-10:00,-0.6613,0.2094,0.0699,0,0,33.9,71.86,0.0045,0.0098,0.0067,1
2022-01-13 04:13:31-10:00,0.5288,0.257,-0.6235,0,0,30,129.95,0.1472,0.1316,0.016,6
2022-01-13 04:14:31-10:00,0.2624,0.8807,-0.4865,0,0,35.2,165.62,0.0045,0.0052,0.1092,160
2022-01-13 04:15:31-10:00,-0.169,0.4212,-0.7363,19,0,32.1,168.82,0.1904,0.0448,0.4418,224
2022-01-13 04:16:31-10:00,0.8795,0.3258,0.0059,24,0,29.2,197.29,0.3539,0.2736,0.325,5
2022-01-13 04:17:31-10:00,-0.6545,0.8628,0.2296,20,0,29.7,163.87,0.3466,0.2362,0.2105,823
2022-01-13 04:18:31-10:00,-0.0673,-0.0949,-0.4416,0,0,28.7,145.76,0.0258,0.0052,0.0626,227
2022-01-13 04:19:31-10:00,-0.5562,0.2701,-0.8564,0,0,26.9,71.33,0.1202,0.0201,0.0342,1
2022-01-13 04:20:31-10:00,0.4663,0.8079,-0.4111,0,0,35.2,47.38,0.056,0.0052,0.0639,4
2022-01-13 04:21:31-10:00,0.8544,0.4337,-0.4234,0,0,32,82.41,0.4101,0.06,0.2211,55
2022-01-13 04:22:31-10:00,-0.4988,-0.3765,-0.1651,24,0,25.6,200.29,0.545,0.3463,0.3638,922
2022-01-13 04:23:31-10:00,-0.1821,-0.2161,-0.3499,0,0,31,160.16,0.1957,0.1499,0.2076,57
2022-01-13 04:24:31-10:00,-0.3165,0.0312,-0.3661,0,0,28.9,313.15,0.2223,0.2314,0.5734,58
2022-01-13 04:25:31-10:00,0.5244,-0.3722,-0.2384,0,0,28.2,511.63,0.5738,0.4695,0.3996,778
2022-01-13 04:26:31-10:00,-0.5886,-0.6792,-0.136,0,0,27.2,206.39,0.313,0.5041,0.219,4
2022-01-13 04:27:31-10:00,-0.1063,-0.637,0.1353,0,0,27.9,231.68,0.3352,0.3328,0.0791,0
2022-01-13 04:28:31-10:00,-0.6571,-0.1792,0.108,0,0,34.3,373.66,0.3569,0.518,0.2828,4
2022-01-13 04:29:31-10:00,0.2982,0.8484,0.7446,28,0,30.9,200.48,0.3296,0.2395,0.3266,53
2022-01-13 04:30:31-10:00,-0.357,0.4332,-0.8299,0,0,33.6,277.42,0.226,0.302,0.1177,56
2022-01-13 04:31:31-10:00,0.1521,0.6938,-0.5338,0,0,32.4,40.41,0.0071,0.0052,0.0091,4
2022-01-13 04:32:31-10:00,-0.7098,0.4317,-0.1156,0,0,30.4,158.42,0.1563,0.4826,0.2535,7
2022-01-13 04:33:31-10:00,-0.1688,0.8648,0.7198,0,0,32.7,96.56,0.1471,0.0397,0.1666,1
2022-01-13 04:34:31-10:00,-0.6677,-0.1212,0.7913,0,0,29.2,82.69,0.0045,0.0052,0.0078,4
2022-01-13 04:35:31-10:00,0.4363,0.0915,0.0529,0,0,34.9,43.28,0.0045,0.0061,0.0084,2
2022-01-13 04:36:31-10:00,-0.6201,0.4388,-0.0163,0,0,32.4,577.85,0.3654,0.3477,0.276,89
2022-01-13 04:37:31-10:00,-0.5907,-0.0827,0.1025,0,0,29.8,273.34,0.1519,0.4718,0.1087,3
2022-01-13 04:38:31-10:00,0.7069,0.5516,0.056,0,0,29.7,93.63,0.4014,0.037,0.0528,0
2022-01-13 04:39:31-10:00,0.8297,0.7242,-0.1505,28,0,30.6,181.92,0.2098,0.1251,0.4793,68
2022-01-13 04:40:31-10:00,0.4191,-0.2952,-0.7834,0,0,27.5,265.91,0.1665,0.0895,0.1119,0
2022-01-13 04:41:31-10:00,0.9641,-0.2255,0.2354,0,0,25.5,453.26,0.3984,0.2981,0.3516,3
2022-01-13 04:42:31-10:00,-0.5061,0.8313,-0.6699,0,0,32.6,132,0.0045,0.0052,0.0079,1
2022-01-13 04:43:31-10:00,-0.3834,0.1744,-0.057,0,0,27.3,1443.77,0.7053,0.5585,0.2782,4
2022-01-13 04:44:31-10:00,-0.4548,0.3391,0.7335,0,0,32.4,127.54,0.0045,0.0052,0.009,4
2022-01-13 04:45:31-10:00,-0.4895,-0.1944,0.4005,0,0,28.4,205.18,0.2059,0.1156,0.3224,7
2022-01-13 04:46:31-10:00,0.13,0.5631,-0.7503,0,0,34.5,40.18,0.0105,0.0072,0.0088,0
2022-01-13 04:47:31-10:00,0.4214,0.5413,-0.862,0,0,28.1,224.17,0.3356,0.2368,0.0932,0
2022-01-13 04:48:31-10:00,-0.762,0.0494,0.5732,0,0,35.7,53.01,0.0045,0.0052,0.0087,7
2022-01-13 04:49:31-10:00,-0.7136,0.9072,-0.8227,53,0,32.4,141.67,0.0334,0.0503,0.077,221
2022-01-13 04:50:31-10:00,0.3687,-0.3054,0.6905,0,0,32.2,38.38,0.0064,0.007,0.0084,0
2022-01-13 04:51:31-10:00,-0.6836,0.1354,-0.108,0,0,32.5,196.03,0.2989,0.3779,0.1006,0
2022-01-13 04:52:31-10:00,-0.3314,0.2726,-0.4597,0,0,29.5,222.36,0.214,0.2609,0.5746,29
2022-01-13 04:53:31-10:00,0.2359,0.1083,-0.2087,0,0,31.5,153.72,0.3879,0.2907,0.1944,0
2022-01-13 04:54:31-10:00,0.1736,0.2972,-0.9302,10,0,30.1,156.65,0.0599,0.0052,0.0321,255
2022-01-13 04:55:31-10:00,0.0272,0.2613,0.1674,0,0,30.9,1035.1,0.3346,0.6287,0.3501,41
2022-01-13 04:56:31-10:00,-0.7491,0.7132,0.687,0,0,34.6,135.46,0.005,0.0052,0.0089,1
2022-01-13 04:57:31-10:00,0.6791,-0.0227,0.7358,0,0,18.8,178.23,0.0075,0.0052,0.0086,4
2022-01-13 04:58:31-10:00,0.7082,-0.0027,0.7327,0,0,16.8,134.53,0.0045,0.0052,0.0086,2
2022-01-13 04:59:31-10:00,0.632,0.5233,-0.7764,0,0,33.4,83.06,0.009,0.0052,0.0086,0
2022-01-13 05:00:31-10:00,-0.7274,0.6159,0.1799,0,0,28.9,224.29,0.3112,0.6392,0.2721,7
2022-01-13 05:01:31-10:00,-0.3355,-0.6198,-0.2124,0,0,29.2,39.52,0.0058,0.0066,0.0077,3
2022-01-13 05:02:31-10:00,0.8895,0.3164,-0.0173,0,0,32.3,31.95,0.0051,0.0052,0.1951,0
2022-01-13 05:03:31-10:00,0.4635,0.0025,0.3319,0,0,29.5,127.73,0.0054,0.0052,0.0078,0
2022-01-13 05:04:31-10:00,-0.6799,0.7778,-0.87,0,0,32.2,165.1,0.0045,0.0052,0.0072,4
2022-01-13 05:05:31-10:00,-0.7969,0.4669,-0.2536,14,0,29.2,211.96,0.4004,0.1066,0.3348,374
2022-01-13 05:06:31-10:00,-0.6397,-0.2522,-0.0496,0,0,28.1,202.97,0.0061,0.0069,0.0086,5
2022-01-13 05:07:31-10:00,0.573,0.7691,-0.6865,0,0,33.2,53.49,0.0108,0.0052,0.0084,1
2022-01-13 05:08:31-10:00,-0.6087,0.5376,-0.0537,0,0,26.5,185.18,0.3182,0.3834,0.3463,2
2022-01-13 05:09:31-10:00,0.8681,0.2443,-0.0265,0,0,28.8,170.12,0.3609,0.5954,0.4123,1
2022-01-13 05:10:31-10:00,0.6892,-0.0568,0.6873,0,0,33.1,175.18,0.0045,0.0052,0.0069,1
2022-01-13 05:11:31-10:00,0.2503,-0.6441,-0.7427,0,0,31.6,41.19,0.0093,0.0052,0.0088,3
2022-01-13 05:12:31-10:00,-0.193,0.2271,0.3406,15,0,27,152.22,0.5926,0.2614,0.6321,411
2022-01-13 05:13:31-10:00,0.8802,0.184,0.1269,0,0,30.6,193.5,0.0045,0.0074,0.0082,0
2022-01-13 05:14:31-10:00,0.84,0.3965,0.2375,0,0,29.5,912.34,0.1837,0.1237,0.2733,0
2022-01-13 05:15:31-10:00,-0.646,0.4584,0.1777,0,0,29.4,1075.02,0.2929,0.2107,0.4093,0
2022-01-13 05:16:31-10:00,0.6622,-0.0115,0.7861,0,0,33.6,159.89,0.0045,0.0052,0.0089,6
2022-01-13 05:17:31-10:00,0.7374,0.0127,-0.7337,0,0,17.6,103.62,0.0045,0.0052,0.0087,4
2022-01-13 05:18:31-10:00,0.1302,0.7891,-0.4379,0,0,31.1,60.35,0.0339,0.1189,0.0851,5
2022-01-13 05:19:31-10:00,0.7273,-0.7018,-0.7712,0,0,35.9,135,0.0045,0.0052,0.0087,3
2022-01-13 05:20:31-10:00,-0.4889,0.8638,-0.0684,0,0,32.6,261.36,0.4445,0.319,0.3904,56
2022-01-13 05:21:31-10:00,-0.7237,-0.0873,-0.7547,0,0,34.4,47.95,0.0077,0.0052,0.0074,0
2022-01-13 05:22:31-10:00,0.5443,0.8434,0.068,0,0,32.9,193.34,0.0415,0.0513,0.0399,0
2022-01-13 05:23:31-10:00,-0.4389,-0.032,-0.6853,0,0,17.1,142.55,0.0045,0.0052,0.0084,3
2022-01-13 05:24:31-10:00,-0.6958,0.8213,0.8635,0,0,35,37.83,0.0045,0.0052,0.0086,2
2022-01-13 05:25:31-10:00,-0.5416,0.8837,0.2193,0,0,32.3,216.84,0.3747,0.5379,0.2422,4
2022-01-13 05:26:31-10:00,0.7576,0.6478,0.0895,70,0,27.5,181.91,0.3987,0.38,0.3851,71
2022-01-13 05:27:31-10:00,-0.6069,0.4955,-0.3128,53,0,31.2,157.78,0.5033,0.2798,0.3965,63
2022-01-13 05:28:31-10:00,-0.1326,0.6195,-0.7021,44,0,31,137.56,0.0414,0.0291,0.2518,219
2022-01-13 05:29:31-10:00,-0.5031,-0.2734,0.9057,0,0,32.4,108.63,0.0862,0.0642,0.0606,6
2022-01-13 05:30:31-10:00,-0.7234,0.3033,0.2126,0,0,27.1,258.82,0.28,0.4088,0.3523,0
2022-01-13 05:31:31-10:00,0.1381,0.6171,-0.6491,35,0,35.2,166.48,0.192,0.0479,0.43,147
2022-01-13 05:32:31-10:00,0.6637,-0.3759,-0.9007,0,0,34.1,135.05,0.0045,0.0084,0.0082,6
2022-01-13 05:33:31-10:00,-0.6199,-0.3621,-0.017,0,0,27.7,32.48,0.0052,0.1408,0.0071,0
2022-01-13 05:34:31-10:00,-0.5709,0.4677,-0.5626,0,0,32.2,105.74,0.2094,0.0052,0.008,0
2022-01-13 05:35:31-10:00,0.9207,-0.3144,0.2918,0,0,32.1,307.72,0.1652,0.1278,0.2643,6
2022-01-13 05:36:31-10:00,-0.8359,-0.436,0.1252,0,0,29.9,462.18,0.2075,0.226,0.094,1
2022-01-13 05:37:31-10:00,0.911,0.4406,-0.6604,73,0,29.2,201.34,0.1626,0.2186,0.206,130
2022-01-13 05:38:31-10:00,0.3648,0.3175,0.0322,0,0,25.3,470.13,0.4409,0.3592,0.3407,0
2022-01-13 05:39:31-10:00,-0.8165,-0.1501,-0.7768,0,0,34.1,88.5,0.192,0.0342,0.1006,4
2022-01-13 05:40:31-10:00,0.4308,-0.5596,0.9764,0,0,15.1,64.78,0.0045,0.0052,0.0081,0
2022-01-13 05:41:31-10:00,-0.8675,0.3305,-0.6287,0,0,34.7,40.71,0.0076,0.0087,0.0403,4
2022-01-13 05:42:31-10:00,0.6633,-0.3747,0.7517,0,0,28.9,212.46,0.1469,0.3662,0.2281,5
2022-01-13 05:43:31-10:00,-0.8405,-0.1266,0.2976,0,0,33.4,228.84,0.1375,0.2119,0.3083,2
2022-01-13 05:44:31-10:00,0.6959,-0.043,0.7805,0,0,18.8,137.69,0.0045,0.0052,0.0086,6
2022-01-13 05:45:31-10:00,-0.5882,0.0038,-0.1941,16,0,28.5,164.93,0.4626,0.475,0.4312,1004
2022-01-13 05:46:31-10:00,0.4023,-0.282,0.3023,86,0,31.9,151.53,0.4251,0.1898,0.4113,243
2022-01-13 05:47:31-10:00,0.3428,0.5317,-0.8215,0,0,36.8,142.19,0.0045,0.0052,0.0088,5
2022-01-13 05:48:31-10:00,-0.3538,0.8103,-0.033,30,0,30.9,161.77,0.1178,0.2244,0.188,5
2022-01-13 05:49:31-10:00,-0.6513,0.5067,0.0101,0,0,30.5,262.59,0.2724,0.2711,0.1631,0
2022-01-13 05:50:31-10:00,-0.6792,-0.1042,0.3274,0,0,28.7,435.24,0.2756,0.4055,0.1575,4
2022-01-13 05:51:31-10:00,0.8816,-0.4252,-0.77,0,0,32.1,86.9,0.0045,0.0137,0.009,5
2022-01-13 05:52:31-10:00,-0.7823,0.8877,-0.7027,0,0,32.7,61.66,0.0539,0.0052,0.0085,36
2022-01-13 05:53:31-10:00,-0.5832,0.3727,-0.9014,0,0,34.8,51.15,0.0082,0.0052,0.0083,0
2022-01-13 05:54:31-10:00,0.4594,0.5547,-0.7819,0,0,28.9,166.19,0.3826,0.1716,0.1154,167
2022-01-13 05:55:31-10:00,0.3218,-0.3742,-0.5572,16,0,28.3,149.14,0.3546,0.1098,0.1917,235
2022-01-13 05:56:31-10:00,0.4654,0.5937,-0.1161,0,0,25.5,433.66,0.4449,0.2324,0.4616,157
2022-01-13 05:57:31-10:00,0.3183,0.605,-0.7554,55,0,31.3,164.04,0.4321,0.1591,0.4203,55
2022-01-13 05:58:31-10:00,-0.5024,0.5598,-0.2515,0,0,28.8,167.46,0.4261,0.2922,0.655,0
2022-01-13 05:59:31-10:00,0.8089,-0.0194,0.7522,0,0,33.4,104.77,0.0045,0.0052,0.0086,0
2022-01-13 06:00:31-10:00,-0.3809,0.382,-0.7652,0,0,32.7,53.56,0.0045,0.0052,0.0087,5
2022-01-13 06:01:31-10:00,-0.7564,0.326,-0.0942,0,0,27.4,196.96,0.1622,0.4159,0.3536,2
2022-01-13 06:02:31-10:00,0.7033,-0.019,0.782,0,0,16.9,159.65,0.0045,0.0052,0.0086,1
2022-01-13 06:03:31-10:00,0.2405,0.3906,-0.5984,29,0,30.9,233.46,0.2631,0.0977,0.2631,526
2022-01-13 06:04:31-10:00,-0.4657,0.3114,0.1638,0,0,25.8,441.54,0.2207,0.5854,0.3823,0
2022-01-13 06:05:31-10:00,0.7344,0.5881,0.0475,0,0,34.2,119.2,0.0045,0.0052,0.0077,0
2022-01-13 06:06:31-10:00,0.1837,0.7934,-0.7248,0,0,34,109.85,0.0045,0.0052,0.0088,5
2022-01-13 06:07:31-10:00,0.2065,0.2466,-0.5632,14,0,30.3,158.1,0.4415,0.2059,0.3805,194
2022-01-13 06:08:31-10:00,-0.579,0.6425,-0.3368,33,0,30.6,182.94,0.4403,0.3892,0.3129,58
2022-01-13 06:09:31-10:00,-0.3932,0.5432,0.7574,0,0,27.8,225.2,0.2915,0.3049,0.1806,4
2022-01-13 06:10:31-10:00,0.3293,0.8346,-0.3543,27,0,32.1,152.53,0.2397,0.3819,0.6112,155
2022-01-13 06:11:31-10:00,-0.7103,0.535,-0.264,0,0,29.6,217.39,0.2456,0.3456,0.3855,0
2022-01-13 06:12:31-10:00,0.6779,-0.0367,0.9249,0,0,30.6,132.31,0.0045,0.0052,0.0083,4
2022-01-13 06:13:31-10:00,-0.2755,0.52,-0.0769,0,0,27.7,564.33,0.234,0.1387,0.3264,4
2022-01-13 06:14:31-10:00,0.7517,0.2559,-0.75,0,0,32.5,293.39,0.0355,0.017,0.0179,4
2022-01-13 06:15:31-10:00,0.0683,0.4098,-0.7827,6,0,29,159.78,0.2934,0.2136,0.1765,55
2022-01-13 06:16:31-10:00,-0.6452,0.2259,0.3306,0,0,23.6,885.68,0.2842,0.3067,0.4124,0
2022-01-13 06:17:31-10:00,-0.2674,0.7257,-0.026,52,0,32.1,166.15,0.4345,0.1782,0.4132,32
2022-01-13 06:18:31-10:00,-0.4706,-0.4473,0.2113,0,0,27.6,1144.86,0.3449,0.1394,0.186,0
2022-01-13 06:19:31-10:00,0.7578,0.6578,-0.6722,0,0,32.7,91.02,0.0115,0.0052,0.0083,0
2022-01-13 06:20:31-10:00,-0.2859,0.4688,0.7453,21,0,27.4,164.87,0.1544,0.0077,0.2365,4
2022-01-13 06:21:31-10:00,0.4886,0.8718,-0.8516,0,0,30.1,125.53,0.0045,0.0052,0.0082,3
2022-01-13 06:22:31-10:00,-0.281,-0.1689,0.2327,0,0,30.7,909.5,0.3184,0.4321,0.5116,0
2022-01-13 06:23:31-10:00,-0.4356,0.3762,-0.8136,0,0,31.2,108.38,0.0045,0.0072,0.0084,0
2022-01-13 06:24:31-10:00,-0.1664,-0.3469,0.8068,0,0,33.1,452.58,0.2033,0.1562,0.1572,4
2022-01-13 06:25:31-10:00,-0.1971,-0.4594,0.1484,0,0,23.8,615.93,0.5139,0.6767,0.5997,0
2022-01-13 06:26:31-10:00,0.5153,-0.0368,0.3064,0,0,31.1,586.57,0.4162,0.326,0.4603,1139
2022-01-13 06:27:31-10:00,-0.6867,0.3573,-0.107,0,0,29.9,356.17,0.1957,0.4765,0.0083,4
2022-01-13 06:28:31-10:00,-0.6393,0.4255,-0.8197,30,0,31.7,190.33,0.4262,0.2482,0.3287,166
2022-01-13 06:29:31-10:00,-0.2717,-0.5612,-0.3115,0,0,27.9,139.11,0.0045,0.0064,0.0105,0
2022-01-13 06:30:31-10:00,-0.5723,0.2591,0.1324,0,0,29.7,204.35,0.1093,0.2502,0.3903,1
2022-01-13 06:31:31-10:00,0.5232,-0.2772,-0.1941,0,0,28.7,175.23,0.3527,0.2764,0.3964,6247
2022-01-13 06:32:31-10:00,-0.7727,-0.3105,0.2659,0,0,28.3,576.08,0.1329,0.516,0.4791,0
2022-01-13 06:33:31-10:00,0.346,0.4883,-0.5446,0,0,30.2,192.4,0.0096,0.0052,0.009,0
2022-01-13 06:34:31-10:00,-0.6786,0.6144,-0.8781,36,0,31.2,531.58,0.212,0.0353,0.0438,47
2022-01-13 06:35:31-10:00,0.8125,-0.1226,-0.4382,66,0,24.9,156.83,0.5042,0.2592,0.2196,5
2022-01-13 06:36:31-10:00,0.7235,0.0039,0.7647,0,0,19.1,135.55,0.0045,0.0075,0.0105,7
2022-01-13 06:37:31-10:00,0.5404,-0.5831,-0.7346,0,0,33.2,105.88,0.0096,0.0052,0.0092,3
2022-01-13 06:38:31-10:00,-0.7067,0.9067,-0.1728,0,0,31.3,206.09,0.3437,0.0528,0.2699,4
2022-01-13 06:39:31-10:00,0.7128,-0.0031,0.7626,0,0,19.5,41.66,0.0045,0.0052,0.0086,0
2022-01-13 06:40:31-10:00,-0.192,0.4175,-0.8438,0,0,28,127.22,0.0045,0.0052,0.0083,2
2022-01-13 06:41:31-10:00,0.1927,0.8177,-0.7289,36,0,33.3,205.29,0.1787,0.0259,0.0158,170
2022-01-13 06:42:31-10:00,0.5058,-0.5474,-0.4613,0,0,33.5,230.27,0.0078,0.0052,0.0088,2
2022-01-13 06:43:31-10:00,-0.4998,0.4159,-0.6876,0,0,30.2,266.61,0.2521,0.0514,0.4521,0
2022-01-13 06:44:31-10:00,-0.5254,0.21,-0.0011,0,0,26.2,679.12,0.2282,0.316,0.2055,0
2022-01-13 06:45:31-10:00,0.851,-0.1978,-0.0221,0,0,28.2,149.59,0.3383,0.3158,0.2707,401
