Device Type,GENEActiv           ,,,,,,,,,,
2022-01-18 11:20:31-10:00,0.4873,-0.7747,-0.7105,0,0,32.7,85.99,0.0081,0.0052,0.0068,3
2022-01-18 11:21:31-10:00,0.4309,0.9178,-0.7603,0,0,26.5,222.51,0.0911,0.0241,0.0229,3
2022-01-18 11:22:31-10:00,-0.4749,-0.4799,-0.6977,0,0,35.1,38.22,0.0047,0.0052,0.0086,2
2022-01-18 11:23:31-10:00,0.7195,-0.0731,-0.6408,0,0,32.7,131.55,0.0045,0.0052,0.0081,0
2022-01-18 11:24:31-10:00,0.5715,0.4394,-0.0321,68,0,28.7,142.95,0.2389,0.1092,0.3346,5
2022-01-18 11:25:31-10:00,0.9903,0.1079,-0.8763,0,0,34.1,366.11,0.491,0.5865,0.1408,7
2022-01-18 11:26:31-10:00,0.3774,0.8562,-0.4917,42,0,31.2,159.48,0.073,0.0298,0.121,208
2022-01-18 11:27:31-10:00,0.6874,0,0.8377,0,0,32.5,130.03,0.0053,0.0052,0.009,5
2022-01-18 11:28:31-10:00,0.0964,-0.1125,0.0366,0,0,32.4,201.52,0.0049,0.1841,0.2386,1
2022-01-18 11:29:31-10:00,0.371,0.6086,-0.3216,29,0,32.1,168.81,0.3524,0.3311,0.3022,5
2022-01-18 11:30:31-10:00,0.422,0.4292,0.0305,0,0,29.1,237.33,0.1004,0.0115,0.3899,2
2022-01-18 11:31:31-10:00,0.8073,0.2957,-0.7836,0,0,26.9,163.49,0.0045,0.0053,0.0081,4
2022-01-18 11:32:31-10:00,0.1329,0.292,-0.7916,0,0,34.6,197.85,0.185,0.0052,0.4321,0
2022-01-18 11:33:31-10:00,0.7147,-0.0066,0.705,0,0,17.1,137.98,0.0045,0.0052,0.0087,7
2022-01-18 11:34:31-10:00,0.4884,0.3306,-0.525,0,0,27.9,211.06,0.3454,0.2329,0.1545,2
2022-01-18 11:35:31-10:00,-0.6116,-0.42,-0.6904,0,0,32.9,49.62,0.0045,0.0052,0.0089,8
2022-01-18 11:36:31-10:00,-0.1241,0.3897,-0.67,0,0,33.8,114.06,0.0045,0.0052,0.0082,0
2022-01-18 11:37:31-10:00,-0.4946,0.1575,-0.0026,0,0,33.9,182.58,0.0045,0.0057,0.0083,2
2022-01-18 11:38:31-10:00,0.6975,-0.0366,-0.748,0,0,32.8,153.76,0.0063,0.0052,0.0084,4
2022-01-18 11:39:31-10:00,-0.755,-0.081,-0.6995,0,0,35.3,76.15,0.1446,0.0311,0.0421,3
2022-01-18 11:40:31-10:00,-0.0784,0.5532,-0.6894,0,0,33.2,112.5,0.0075,0.0052,0.0089,0
2022-01-18 11:41:31-10:00,0.683,-0.0396,0.7889,0,0,15.3,112.29,0.0045,0.0052,0.0075,1
2022-01-18 11:42:31-10:00,-0.5567,-0.1392,0.1604,0,0,28.8,55.8,0.0055,0.0052,0.0089,1
2022-01-18 11:43:31-10:00,0.7471,-0.001,0.7687,0,0,20,148.37,0.0062,0.0063,0.0089,2
2022-01-18 11:44:31-10:00,0.4286,0.9991,0.0328,65,0,32.1,186.46,0.4553,0.2722,0.3881,489
2022-01-18 11:45:31-10:00,-0.6839,-0.7527,0.6104,0,0,27.6,867.85,0.3472,0.4177,0.1793,0
2022-01-18 11:46:31-10:00,-0.9098,-0.5527,-0.467,0,0,34.5,102,0.0064,0.0052,0.025,0
2022-01-18 11:47:31-10:00,0.5493,0.4122,0.0157,46,0,31.7,291.76,0.2504,0.1672,0.503,33
2022-01-18 11:48:31-10:00,-0.6902,-0.0197,-0.3867,0,0,20.2,116.52,0.0045,0.006,0.0086,0
2022-01-18 11:49:31-10:00,0.7186,-0.4282,-0.7262,47,0,30.8,146.48,0.2672,0.213,0.3987,185
2022-01-18 11:50:31-10:00,-0.4761,-0.0667,0.0198,0,0,33.2,115.04,0.0054,0.0052,0.0084,1
2022-01-18 11:51:31-10:00,-0.0501,0.3299,0.1992,32,0,28.5,319.81,0.3629,0.1941,0.4793,834
2022-01-18 11:52:31-10:00,0.488,0.9715,-0.4259,82,0,30.9,192.17,0.1297,0.161,0.2406,215
2022-01-18 11:53:31-10:00,0.6872,-0.0146,-0.6298,0,0,18,149.65,0.0045,0.0052,0.0085,5
2022-01-18 11:54:31-10:00,-0.176,0.4194,-0.0852,0,0,28.7,175.09,0.2086,0.276,0.2273,49
2022-01-18 11:55:31-10:00,0.6809,0.3643,-0.4945,0,0,34.3,233.9,0.0048,0.0052,0.0085,0
2022-01-18 11:56:31-10:00,0.4725,-0.3888,0.3453,19,0,25.4,148.52,0.4494,0.2457,0.4485,45
2022-01-18 11:57:31-10:00,-0.0249,0.7944,-0.4916,29,0,29.2,211.51,0.3519,0.2171,0.3443,5
2022-01-18 11:58:31-10:00,-0.0349,0.8296,-0.7163,13,0,30.5,168.43,0.5869,0.0399,0.2339,106
2022-01-18 11:59:31-10:00,-0.7306,-0.6132,-0.0121,0,0,31.2,242.11,0.1993,0.3041,0.2487,6
2022-01-18 12:00:31-10:00,-0.1058,-0.2223,-0.6751,0,0,34.5,220.17,0.0178,0.0432,0.012,1
2022-01-18 12:01:31-10:00,0.4829,-0.0319,-0.5675,0,0,34.5,104.77,0.0057,0.0052,0.0084,3
2022-01-18 12:02:31-10:00,-0.7212,0.3858,0.4125,0,0,28,985.01,0.3782,0.5606,0.1975,0
2022-01-18 12:03:31-10:00,0.5621,0.1581,-0.8197,0,0,26.7,186.14,0.1955,0.0548,0.1836,303
2022-01-18 12:04:31-10:00,0.1166,0.6223,0.1628,61,0,31.6,186.02,0.5101,0.3621,0.4638,139
2022-01-18 12:05:31-10:00,0.4647,-0.3239,0.3313,29,0,31,266.01,0.1046,0.0312,0.2574,6
2022-01-18 12:06:31-10:00,0.6959,-0.035,0.78,0,0,19.4,166.79,0.0045,0.0052,0.0088,1
2022-01-18 12:07:31-10:00,0.3057,0.0129,-0.0318,0,0,27.8,199.85,0.1815,0.2227,0.4334,1
2022-01-18 12:08:31-10:00,0.2569,-0.3247,-0.7654,0,0,32.2,47.22,0.0055,0.0074,0.0086,8
2022-01-18 12:09:31-10:00,0.4538,0.8438,-0.5269,57,0,28.7,104.59,0.2402,0.0485,0.4157,183
2022-01-18 12:10:31-10:00,-0.3737,0.7688,-0.598,0,0,33.6,142.76,0.0045,0.0052,0.0085,4
2022-01-18 12:11:31-10:00,0.7472,-0.0153,0.592,0,0,16.4,133.06,0.0045,0.0052,0.0085,2
2022-01-18 12:12:31-10:00,-0.7506,0.0186,-0.6738,0,0,34.2,88.9,0.0045,0.0052,0.0082,2
2022-01-18 12:13:31-10:00,-0.6441,-0.4308,0.1687,0,0,24.8,83.98,0.295,0.1,0.0307,0
2022-01-18 12:14:31-10:00,0.7719,0.1184,0.2133,16,0,31.7,155.03,0.2921,0.3594,0.3599,336
2022-01-18 12:15:31-10:00,-0.4274,-0.1365,-0.7006,0,0,35.1,284.36,0.0093,0.0052,0.0086,4
2022-01-18 12:16:31-10:00,0.6657,-0.0296,-0.7518,0,0,18.4,101.93,0.0045,0.0052,0.0084,4
2022-01-18 12:17:31-10:00,-0.5345,0.1569,0.9291,0,0,33.1,237.45,0.2684,0.2278,0.1755,2
2022-01-18 12:18:31-10:00,-0.2304,0.2228,-0.8023,0,0,35.5,45.97,0.0045,0.0067,0.0094,7
2022-01-18 12:19:31-10:00,0.8283,0.0934,0.3386,0,0,25.8,984.85,0.4549,0.5568,0.3312,0
2022-01-18 12:20:31-10:00,0.5434,-0.0314,0.4353,0,0,17.5,140.88,0.0074,0.0052,0.0081,4
2022-01-18 12:21:31-10:00,-0.559,-0.2454,0.1828,19,0,30.1,257.74,0.2759,0.2267,0.4209,57
2022-01-18 12:22:31-10:00,-0.5607,0.9425,-0.8198,0,0,33.3,114.03,0.0079,0.0052,0.0071,0
2022-01-18 12:23:31-10:00,-0.4803,0.5385,-0.3022,0,0,32,67.55,0.0048,0.0072,0.0079,0
2022-01-18 12:24:31-10:00,-0.488,0.1799,0.93,0,0,30,80.42,0.0623,0.0052,0.0065,3
2022-01-18 12:25:31-10:00,-0.4791,0.236,-0.5123,0,0,29.1,36.52,0.0087,0.007,0.0083,0
2022-01-18 12:26:31-10:00,0.7421,-0.0385,0.9071,0,0,32.9,120.98,0.0072,0.0052,0.0086,3
2022-01-18 12:27:31-10:00,-0.5671,0.3588,-0.1507,24,0,28.5,843.98,0.4421,0.3345,0.2786,0
2022-01-18 12:28:31-10:00,0.8446,0.6601,-0.6163,40,0,30.4,161.38,0.2222,0.2709,0.4579,131
2022-01-18 12:29:31-10:00,-0.7863,-0.203,-0.1267,0,0,26.9,880.11,0.2272,0.5194,0.1259,4
2022-01-18 12:30:31-10:00,0.6981,-0.0221,0.8017,0,0,18.8,143.86,0.0045,0.0052,0.0084,7
2022-01-18 12:31:31-10:00,-0.7165,0.2117,0.139,0,0,27.4,552.28,0.0932,0.3682,0.0323,167
2022-01-18 12:32:31-10:00,-0.6468,0.2537,-0.0521,0,0,24.2,613.08,0.3561,0.426,0.3985,5
2022-01-18 12:33:31-10:00,0.7089,0.3143,0.2483,0,0,33.2,657.98,0.3473,0.2286,0.4898,3
2022-01-18 12:34:31-10:00,0.182,-0.0095,-0.8497,0,0,32.7,43.35,0.0045,0.0052,0.0083,1
2022-01-18 12:35:31-10:00,-0.2729,-0.5089,-0.7454,0,0,33.7,67.73,0.1924,0.0178,0.0562,1
2022-01-18 12:36:31-10:00,-0.7295,-0.45,0.3597,0,0,30.6,150.45,0.3128,0.3044,0.3408,2
2022-01-18 12:37:31-10:00,0.7519,0.6267,-0.4441,34,0,30.9,146.34,0.3899,0.2777,0.5233,71
2022-01-18 12:38:31-10:00,0.3386,0.071,0.8347,0,0,32.3,130.31,0.0045,0.0052,0.0075,7
2022-01-18 12:39:31-10:00,-0.2658,0.2402,0.0138,0,0,25.8,1229.59,0.4978,0.426,0.264,0
2022-01-18 12:40:31-10:00,0.3851,0.3723,0.1804,0,0,36,143.16,0.0045,0.0052,0.0083,3
2022-01-18 12:41:31-10:00,-0.0928,0.5916,-0.764,0,0,35.2,41.2,0.0045,0.0052,0.008,4
2022-01-18 12:42:31-10:00,0.1879,-0.5004,-0.5728,0,0,33.1,52.25,0.0047,0.0052,0.0083,0
2022-01-18 12:43:31-10:00,-0.765,0.3316,0.3185,61,0,31.2,165.03,0.486,0.3745,0.3747,577
2022-01-18 12:44:31-10:00,0.7706,0.212,0.8685,0,0,33.8,56.88,0.0079,0.0052,0.0085,1
2022-01-18 12:45:31-10:00,0.4992,-0.3211,-0.4813,25,0,31.9,158.17,0.6868,0.4004,0.5628,162
2022-01-18 12:46:31-10:00,0.7191,-0.0332,0.781,0,0,18.9,125.64,0.0045,0.0052,0.009,0
2022-01-18 12:47:31-10:00,0.0462,0.9255,0.0326,21,0,30.8,143.2,0.208,0.1915,0.0197,50
2022-01-18 12:48:31-10:00,-0.6457,0.3133,0.0575,0,0,25.3,581.07,0.3087,0.2917,0.0081,1
2022-01-18 12:49:31-10:00,0.3595,-0.5674,-0.8344,0,0,33.6,122.14,0.0061,0.0052,0.0089,7
2022-01-18 12:50:31-10:00,0.3115,0.6311,-0.5866,51,0,32.8,190.28,0.3042,0.2651,0.1073,65
2022-01-18 12:51:31-10:00,-0.1175,-0.196,-0.183,0,0,29.3,221.73,0.0753,0.359,0.2266,59
2022-01-18 12:52:31-10:00,-0.0147,0.5039,-0.7082,0,0,35.8,177.3,0.3713,0.1877,0.0936,2
2022-01-18 12:53:31-10:00,-0.6408,-0.1108,0.1303,0,0,26.4,1743.47,0.5375,0.4651,0.4042,7
2022-01-18 12:54:31-10:00,0.7833,0.2654,-0.1309,0,0,28.2,245.53,0.4319,0.5342,0.3482,0
2022-01-18 12:55:31-10:00,0.3443,0.378,-0.4513,149,0,29.4,170.62,0.0416,0.1019,0.0856,224
2022-01-18 12:56:31-10:00,0.4407,-0.0431,0.787,0,0,31.2,123.17,0.0068,0.0052,0.0084,5
2022-01-18 12:57:31-10:00,0.9678,0.4849,0.5378,0,0,28.3,170.4,0.4604,0.3876,0.3525,247
2022-01-18 12:58:31-10:00,0.1028,-0.1094,-0.6257,0,0,35.2,192.22,0.0366,0.1597,0.0209,204
2022-01-18 12:59:31-10:00,-0.7007,-0.095,-0.3796,0,0,33.7,213.51,0.1018,0.3706,0.1916,0
2022-01-18 13:00:31-10:00,0.7056,-0.0227,0.7385,0,0,31.9,232.03,0.0045,0.0052,0.0083,1
2022-01-18 13:01:31-10:00,0.4269,0.195,0.1312,0,0,33.2,200.04,0.4668,0.3002,0.2755,0
2022-01-18 13:02:31-10:00,-0.5856,-0.2066,0.8816,0,0,29.2,81.63,0.0049,0.0052,0.0081,7
2022-01-18 13:03:31-10:00,-0.0348,-0.0058,-0.6064,0,0,34.3,112.73,0.0045,0.007,0.0081,7
2022-01-18 13:04:31-10:00,0.6684,-0.0184,0.784,0,0,33.4,136.9,0.0045,0.0052,0.0066,0
2022-01-18 13:05:31-10:00,0.4116,-0.5395,-0.8605,0,0,34.2,53,0.0103,0.0052,0.0134,0
2022-01-18 13:06:31-10:00,-0.4983,-0.404,-0.1094,0,0,26.5,259.45,0.4427,0.4404,0.3744,1
2022-01-18 13:07:31-10:00,0.4994,0.5059,-0.5107,30,0,30.8,146.03,0.383,0.2506,0.2762,26
2022-01-18 13:08:31-10:00,-0.3674,0.845,-0.7061,0,0,34.1,54.11,0.01,0.0052,0.0086,3
2022-01-18 13:09:31-10:00,0.5829,-0.1057,0.2053,0,0,32.6,165.33,0.0763,0.3789,0.1682,38
2022-01-18 13:10:31-10:00,0.4643,0.9435,-0.8931,19,0,31.4,129.74,0.1507,0.2092,0.2342,237
2022-01-18 13:11:31-10:00,-0.6253,0.2917,0.2358,0,0,24.8,454.76,0.5275,0.3928,0.339,0
2022-01-18 13:12:31-10:00,0.6851,-0.028,0.7611,0,0,15.7,108.15,0.0045,0.0052,0.0094,0
2022-01-18 13:13:31-10:00,-0.4173,0.3824,-0.7086,0,0,35.2,141.82,0.0045,0.0052,0.0081,0
2022-01-18 13:14:31-10:00,0.9894,0.2298,0.0733,0,0,28.2,327.68,0.296,0.6434,0.4745,6
2022-01-18 13:15:31-10:00,0.2514,-0.341,-0.2675,70,0,29.4,192.89,0.5204,0.3089,0.5418,270
2022-01-18 13:16:31-10:00,0.0214,0.851,-0.7774,0,0,34,90.26,0.0073,0.0052,0.0084,0
2022-01-18 13:17:31-10:00,-0.4916,-0.5582,0.2215,0,0,28.3,472.63,0.2046,0.0066,0.0083,1
2022-01-18 13:18:31-10:00,0.6807,-0.0505,0.7919,0,0,19.5,141.06,0.0047,0.0052,0.0092,3
2022-01-18 13:19:31-10:00,0.681,-0.0198,-0.8989,0,0,16.2,32.18,0.0073,0.0052,0.0079,10
2022-01-18 13:20:31-10:00,-0.5869,0.1826,0.0669,0,0,28,330.99,0.3138,0.1701,0.255,5
2022-01-18 13:21:31-10:00,-0.8217,-0.37,-0.3508,0,0,35,58.74,0.0073,0.0052,0.0083,0
2022-01-18 13:22:31-10:00,0.451,0.228,-0.8494,0,0,31.8,165.87,0.0057,0.0052,0.0085,1
2022-01-18 13:23:31-10:00,0.5161,0.4018,-0.6828,0,0,32.3,141.13,0.0045,0.0052,0.0072,6
2022-01-18 13:24:31-10:00,0.7208,0.3001,-0.3683,60,0,28,780.08,0.5001,0.0397,0.3888,215
2022-01-18 13:25:31-10:00,-0.7996,-0.0521,0.8213,0,0,30.2,209.69,0.1667,0.5,0.2333,1
2022-01-18 13:26:31-10:00,-0.2231,0.6006,-0.569,31,0,27.7,327.92,0.103,0.2118,0.0814,57
2022-01-18 13:27:31-10:00,-0.7342,0.3644,-0.8228,0,0,33.8,181.77,0.0049,0.0071,0.0097,0
2022-01-18 13:28:31-10:00,0.7091,-0.0075,0.8565,0,0,30.4,114.44,0.0045,0.0052,0.0081,0
2022-01-18 13:29:31-10:00,-0.605,0.3041,-0.1393,0,0,29.6,561.23,0.1681,0.5238,0.4681,3
2022-01-18 13:30:31-10:00,0.3969,0.9007,-0.426,39,0,30.9,147.15,0.3368,0.2828,0.2217,170
2022-01-18 13:31:31-10:00,-0.6234,-0.201,0.2382,0,0,29.1,46.73,0.2782,0.2588,0.0853,7
2022-01-18 13:32:31-10:00,0.878,0.369,-0.1019,0,0,29.3,653.58,0.2947,0.283,0.0982,31
2022-01-18 13:33:31-10:00,0.6685,-0.0256,0.7823,0,0,17.7,143.85,0.0045,0.0052,0.008,11
2022-01-18 13:34:31-10:00,0.8447,0.5157,0.0097,0,0,29,434.19,0.3305,0.4569,0.1659,2
2022-01-18 13:35:31-10:00,-0.6142,0.8451,-0.1274,0,0,34.2,87.96,0.3949,0.0497,0.3784,4
2022-01-18 13:36:31-10:00,-0.6538,-0.3212,-0.1368,0,0,23.6,678.89,0.3688,0.3734,0.4801,0
2022-01-18 13:37:31-10:00,0.5106,-0.424,-0.74,0,0,32.6,45.38,0.0079,0.0052,0.0091,4
2022-01-18 13:38:31-10:00,-0.2599,-0.3343,0.1291,0,0,29.8,179.68,0.2172,0.4113,0.2431,3
2022-01-18 13:39:31-10:00,-0.0894,0.586,0.2784,0,0,24.6,988.9,0.3976,0.4065,0.4675,1
2022-01-18 13:40:31-10:00,-0.7571,-0.4993,0.8135,0,0,33.4,148.19,0.0045,0.0052,0.0076,1
2022-01-18 13:41:31-10:00,-0.6851,-0.1893,-0.2386,0,0,30.5,567.32,0.3501,0.3618,0.4971,6
2022-01-18 13:42:31-10:00,-0.7841,-0.0459,0.748,0,0,33.2,140.66,0.0061,0.0052,0.0082,4
2022-01-18 13:43:31-10:00,-0.404,0.4761,0.8393,0,0,28.5,125.01,0.4001,0.3618,0.3465,0
2022-01-18 13:44:31-10:00,0.7902,0.4417,-0.0256,0,0,28.8,145.41,0.1424,0.2676,0.1522,0
2022-01-18 13:45:31-10:00,-0.0422,0.491,-0.4752,0,0,31.2,95.05,0.0085,0.0052,0.0079,0
2022-01-18 13:46:31-10:00,-0.2274,0.3332,-0.5415,0,0,33.2,152.65,0.0045,0.0052,0.0084,6
2022-01-18 13:47:31-10:00,-0.6369,0.2355,0.9002,0,0,34.1,88.33,0.0072,0.0052,0.0087,0
2022-01-18 13:48:31-10:00,0.7075,-0.047,-0.5755,0,0,32.4,122.37,0.0045,0.0052,0.008,2
2022-01-18 13:49:31-10:00,-0.6788,0.0605,0.4424,0,0,27.5,787.22,0.5206,0.4336,0.3849,4
2022-01-18 13:50:31-10:00,-0.4306,-0.0233,-0.2115,29,0,31.7,142.81,0.4367,0.2556,0.3662,6
2022-01-18 13:51:31-10:00,-0.4181,0.4739,0.2789,0,0,28.4,1037.77,0.345,0.4481,0.1815,0
2022-01-18 13:52:31-10:00,0.7193,-0.0101,0.7727,0,0,18.2,133.99,0.0045,0.0052,0.0082,4
2022-01-18 13:53:31-10:00,-0.7549,-0.2893,-0.6525,0,0,35.2,105,0.0081,0.0052,0.0085,0
2022-01-18 13:54:31-10:00,0.525,0.5557,-0.4358,45,0,32.6,224.31,0.4563,0.0664,0.1655,72
2022-01-18 13:55:31-10:00,0.7719,0.5112,-0.1918,74,0,30.1,163.5,0.1095,0.2861,0.1436,0
2022-01-18 13:56:31-10:00,-0.6949,0.1342,-0.1126,0,0,29.3,469.56,0.178,0.0231,0.2702,6
2022-01-18 13:57:31-10:00,0.1284,0.9672,-0.7804,15,0,32.2,189.65,0.0646,0.2198,0.2147,216
2022-01-18 13:58:31-10:00,-0.8837,0.5139,0.0222,45,0,30.9,171.04,0.1635,0.1042,0.1098,128
2022-01-18 13:59:31-10:00,0.7231,-0.0464,-0.6973,0,0,34.3,99.55,0.0045,0.0052,0.0082,5
2022-01-18 14:00:31-10:00,0.2784,-0.0163,0.0622,32,0,28.3,261.78,0.2639,0.6163,0.1382,204
2022-01-18 14:01:31-10:00,-0.7079,-0.1671,0.3885,0,0,28.4,776.03,0.5509,0.6753,0.5548,1
2022-01-18 14:02:31-10:00,-0.3519,0.3975,-0.6974,0,0,27.5,285.44,0.1425,0.2666,0.0381,0
2022-01-18 14:03:31-10:00,0.3946,0.6803,-0.5179,30,0,31.8,162.52,0.3197,0.1809,0.2792,191
2022-01-18 14:04:31-10:00,-0.7057,0.3653,0.2889,0,0,33.6,204.45,0.1978,0.1046,0.4211,0
2022-01-18 14:05:31-10:00,0.722,0.5455,0.3997,0,0,28.8,39.67,0.0046,0.0607,0.0084,6
2022-01-18 14:06:31-10:00,0.5977,0.316,-0.7289,0,0,15.5,150.86,0.008,0.0068,0.0086,4
2022-01-18 14:07:31-10:00,0.0742,-0.5669,-0.8254,19,0,32.8,236.46,0.0435,0.0633,0.0087,155
2022-01-18 14:08:31-10:00,-0.2905,0.8121,-0.6532,0,0,34.6,129.35,0.0102,0.0052,0.0082,1
2022-01-18 14:09:31-10:00,0.1286,0.317,0.2285,0,0,33.6,28.81,0.0045,0.011,0.009,0
2022-01-18 14:10:31-10:00,0.3309,0.4547,-0.8555,0,0,33.8,169.37,0.0734,0.0241,0.0263,0
2022-01-18 14:11:31-10:00,-0.5977,0.3126,0.1359,0,0,25.1,1147.65,0.4354,0.6898,0.3576,0
2022-01-18 14:12:31-10:00,-0.631,0.2655,-0.3492,0,0,33.7,102.48,0.0071,0.0052,0.0079,2
2022-01-18 14:13:31-10:00,0.982,0.1936,-0.2759,0,0,29.5,209.63,0.2774,0.2209,0.4875,8
2022-01-18 14:14:31-10:00,0.72,-0.0345,0.7723,0,0,33.2,182.63,0.0045,0.0089,0.0082,2
2022-01-18 14:15:31-10:00,0.9915,0.5871,-0.0554,18,0,26.4,178.1,0.4978,0.2386,0.3253,416
2022-01-18 14:16:31-10:00,-0.5766,-0.0138,-0.5679,0,0,34,33.88,0.0057,0.0072,0.0085,1
2022-01-18 14:17:31-10:00,-0.6354,0.2278,-0.5176,0,0,32.4,1076.59,0.5141,0.2515,0.2692,0
2022-01-18 14:18:31-10:00,-0.6593,-0.3034,0.7004,0,0,33.8,42.17,0.0045,0.0052,0.0084,4
2022-01-18 14:19:31-10:00,0.3354,-0.06,0.7682,0,0,28.5,200.57,0.0087,0.0052,0.1457,0
2022-01-18 14:20:31-10:00,0.6962,-0.04,0.8038,0,0,17.4,104.36,0.0045,0.0052,0.0087,7
2022-01-18 14:21:31-10:00,-0.3491,0.4403,-0.4403,0,0,32.6,49,0.0078,0.0052,0.0083,0
2022-01-18 14:22:31-10:00,0.034,0.418,-0.5917,31,0,29,181.37,0.2544,0.0632,0.1915,0
2022-01-18 14:23:31-10:00,-0.2359,0.0188,0.7635,0,0,17.9,72.35,0.0063,0.0052,0.009,0
2022-01-18 14:24:31-10:00,0.2444,0.6907,0.0527,64,0,31.6,149.83,0.2887,0.2345,0.2935,217
2022-01-18 14:25:31-10:00,-0.5302,0.4067,-0.2205,0,0,30.3,186.19,0.1757,0.1032,0.2858,56
2022-01-18 14:26:31-10:00,0.3867,-0.3682,-0.0654,24,0,31,138.47,0.0809,0.0261,0.0438,7
2022-01-18 14:27:31-10:00,-0.6426,0.6135,-0.609,0,0,27.2,224.84,0.0088,0.033,0.0198,0
2022-01-18 14:28:31-10:00,-0.5948,0.4688,0.791,0,0,34.8,122.76,0.0045,0.0052,0.0081,6
2022-01-18 14:29:31-10:00,-0.383,0.1807,0.2439,0,0,27.2,970.38,0.4524,0.3875,0.4804,6
2022-01-18 14:30:31-10:00,-0.6931,-0.0909,0.2853,0,0,29,643.62,0.5319,0.5747,0.4016,4
2022-01-18 14:31:31-10:00,-0.2053,0.2156,-0.0005,0,0,28.4,673.81,0.4349,0.6366,0.3332,1
2022-01-18 14:32:31-10:00,0.692,0.2034,-0.8021,0,0,33.8,92.07,0.0045,0.0052,0.0082,3
2022-01-18 14:33:31-10:00,-0.7162,0.7667,-0.447,0,0,30.9,178.28,0.3922,0.1428,0.357,0
2022-01-18 14:34:31-10:00,0.7099,-0.0638,0.7742,0,0,18.7,153.84,0.0061,0.0052,0.0086,6
2022-01-18 14:35:31-10:00,0.9733,0.4885,-0.314,0,0,27.8,955.7,0.5484,0.3929,0.4772,5
2022-01-18 14:36:31-10:00,0.7318,-0.0237,0.7744,0,0,17.5,95.82,0.0045,0.0052,0.013,0
2022-01-18 14:37:31-10:00,0.5023,0.6647,-0.5994,80,0,30.4,157.52,0.0628,0.029,0.042,207
2022-01-18 14:38:31-10:00,0.5559,-0.1552,0.7748,0,0,35.1,138.34,0.0073,0.0058,0.0081,2
2022-01-18 14:39:31-10:00,-0.325,0.1563,-0.051,0,0,28.2,898.51,0.3186,0.493,0.3497,6
2022-01-18 14:40:31-10:00,0.7157,-0.0297,0.8,0,0,17.4,135.45,0.0069,0.0052,0.0089,0
2022-01-18 14:41:31-10:00,0.0493,-0.4665,-0.7354,0,0,34.5,67.55,0.0088,0.0052,0.0103,3
2022-01-18 14:42:31-10:00,0.3214,-0.3345,-0.8055,0,0,34.2,43.96,0.0067,0.0053,0.0093,4
2022-01-18 14:43:31-10:00,0.7317,0.6497,0.0791,32,0,29.6,425.6,0.353,0.1662,0.5395,1409
2022-01-18 14:44:31-10:00,0.6863,0.0112,0.7819,0,0,18,120.38,0.0045,0.0052,0.0082,7
2022-01-18 14:45:31-10:00,-0.6224,0.4223,0.0224,0,0,33.5,220.53,0.1703,0.0623,0.5671,0
2022-01-18 14:46:31-10:00,-0.7203,-0.1825,-0.7351,0,0,28.2,87.94,0.0058,0.0068,0.008,3
2022-01-18 14:47:31-10:00,-0.4232,0.6676,-0.1489,0,0,32.1,783.96,0.5465,0.152,0.4243,774
2022-01-18 14:48:31-10:00,0.7466,-0.3859,0.4311,0,0,28.3,76.6,0.0075,0.0052,0.0081,0
2022-01-18 14:49:31-10:00,-0.8259,0.2704,0.4732,0,0,28.5,541.99,0.3714,0.3952,0.4687,5
2022-01-18 14:50:31-10:00,0.8694,0.3636,-0.7529,0,0,32.6,275.25,0.2488,0.1407,0.0859,3
2022-01-18 14:51:31-10:00,-0.4083,0.4735,-0.0615,0,0,29.8,271.8,0.2394,0.2692,0.1593,55
2022-01-18 14:52:31-10:00,0.7037,-0.0241,-0.6015,0,0,18.4,136.08,0.0045,0.0052,0.0124,6
2022-01-18 14:53:31-10:00,-0.6775,0.2203,-0.238,0,0,28.2,465.09,0.3819,0.4247,0.3983,7
2022-01-18 14:54:31-10:00,-0.2968,0.1199,-0.1511,4030,0,28.4,177.45,0.2034,0.1596,0.1776,21
2022-01-18 14:55:31-10:00,-0.2008,-0.2339,-0.7878,0,0,31,311.41,0.1117,0.062,0.1688,0
2022-01-18 14:56:31-10:00,0.5268,-0.3383,-0.35,17,0,31.3,220.75,0.0539,0.1489,0.1567,184
2022-01-18 14:57:31-10:00,-0.4515,0.3902,0.4963,0,0,28.2,979.91,0.2856,0.5548,0.3441,5
2022-01-18 14:58:31-10:00,0.9517,0.4032,0.0496,0,0,28.7,219.69,0.5895,0.4393,0.5483,5
2022-01-18 14:59:31-10:00,0.7448,0.2954,0.1805,0,0,30.7,475.07,0.4166,0.582,0.4297,1
2022-01-18 15:00:31-10:00,0.6992,-0.0176,-0.5573,0,0,34.2,119.89,0.0078,0.0062,0.0083,0
2022-01-18 15:01:31-10:00,0.7103,-0.0038,-0.7622,0,0,17.4,154.02,0.0045,0.0052,0.0083,3
2022-01-18 15:02:31-10:00,0.8763,0.3586,0.8586,0,0,36.3,53.29,0.0065,0.0052,0.009,1
2022-01-18 15:03:31-10:00,0.6665,-0.0136,0.7685,0,0,18.9,119.45,0.0045,0.0052,0.0081,4
2022-01-18 15:04:31-10:00,-0.5752,0.3572,-0.0579,0,0,25.3,272.81,0.2513,0.305,0.2403,8
2022-01-18 15:05:31-10:00,0.1264,0.082,-0.4884,0,0,34.6,171.69,0.0051,0.0052,0.0083,0
